steps,wild_median,mutant_median,total_counts
527,167.90647198105762,32.093528018942386,200.0
528,167.50634517766497,32.493654822335024,200.0
529,167.08728918799824,32.91271081200176,200.0
530,166.77704194260485,33.22295805739515,200.0
531,167.37663912680966,32.62336087319033,200.0
532,166.961389224604,33.038610775395966,199.99999999999997
533,166.77704194260485,33.22295805739515,200.0
534,166.77704194260485,33.22295805739515,200.0
535,166.4556201162092,33.544379883790825,200.0
536,165.76853526220617,34.23146473779385,200.00000000000003
537,166.5765765765766,33.42342342342343,200.00000000000003
538,166.66666666666669,33.33333333333333,200.0
539,166.2917087967644,33.70829120323559,200.0
540,166.73270232592267,33.267297674077334,200.0
541,166.87566127199344,33.124338728006585,200.00000000000003
542,167.03921078921078,32.96078921078921,200.0
543,166.10656785075392,33.8934321492461,200.00000000000003
544,166.94073746126114,33.05926253873886,200.0
545,166.84510348381187,33.15489651618813,200.0
546,167.47727541022311,32.522724589776885,200.0
547,166.46904969485615,33.53095030514386,200.0
548,167.50634517766497,32.493654822335024,200.0
549,166.73644474948523,33.263555250514756,200.0
550,167.15086117451753,32.84913882548246,200.0
551,166.47052715378493,33.52947284621508,200.0
552,166.28014842300556,33.71985157699443,200.0
553,166.84565685570712,33.154343144292895,200.0
554,166.8560606060606,33.14393939393939,200.0
555,166.8831990551314,33.11680094486861,200.0
556,167.18954248366015,32.810457516339866,200.0
557,167.59189797449363,32.40810202550638,200.0
558,168.50879335613092,31.491206643869074,200.0
559,168.3375104427736,31.662489557226397,200.0
560,168.04907975460122,31.950920245398773,200.0
561,167.2078651685393,32.79213483146067,200.0
562,167.74038130635282,32.259618693647184,200.0
563,168.02366863905326,31.976331360946748,200.0
564,167.59856909557507,32.40143090442491,200.0
565,168.12551287562033,31.874487124379662,200.0
566,168.0442871957543,31.955712804245717,200.0
567,167.28658536585365,32.713414634146346,200.0
568,167.68326700635993,32.31673299364005,199.99999999999997
569,167.39196476038583,32.60803523961419,200.00000000000003
570,167.8709677419355,32.12903225806451,200.0
571,167.3325974981604,32.66740250183959,200.0
572,167.6221676221676,32.377832377832384,200.0
573,168.48311654184732,31.516883458152677,200.0
574,168.3422734718787,31.657726528121287,200.0
575,168.9900117873317,31.009988212668283,199.99999999999997
576,169.05982905982907,30.94017094017094,200.0
577,168.93171344784247,31.06828655215752,200.0
578,169.46766547244238,30.53233452755763,200.0
579,168.62745098039215,31.372549019607842,200.0
580,169.34051332260998,30.659486677390024,200.0
581,168.97208758148085,31.027912418519136,200.0
582,168.91649413388544,31.083505866114557,200.0
583,168.7150837988827,31.28491620111732,200.0
584,168.63548782623928,31.36451217376073,200.0
585,168.21192052980132,31.788079470198678,200.0
586,169.05065985525755,30.949340144742443,200.0
587,168.42105263157893,31.57894736842105,199.99999999999997
588,169.27146927146927,30.72853072853073,200.0
589,168.577684881059,31.42231511894098,200.0
590,169.5121951219512,30.48780487804878,200.0
591,168.81845461365344,31.18154538634659,200.00000000000003
592,169.68161879156645,30.318381208433564,200.0
593,170.03292673800794,29.967073261992073,200.00000000000003
594,169.93841852733388,30.061581472666138,200.00000000000003
595,169.89572138147383,30.10427861852616,200.0
596,169.5635335579567,30.436466442043297,200.0
597,169.0713431646074,30.928656835392587,200.0
598,168.76554489619818,31.23445510380184,200.00000000000003
599,169.2412628296739,30.7587371703261,200.0
600,169.91385230039327,30.08614769960672,200.0
601,169.85104119167045,30.148958808329528,199.99999999999997
602,169.9246231155779,30.075376884422113,200.0
603,169.69115497076024,30.308845029239762,200.0
604,169.72241430406007,30.277585695939933,200.0
605,169.68777472137936,30.31222527862065,200.0
606,169.61154273029967,30.388457269700332,200.0
607,169.1832858499525,30.816714150047485,200.0
608,170.11904761904762,29.88095238095238,200.0
609,169.72719582687157,30.27280417312844,200.0
610,169.6969696969697,30.303030303030305,200.0
611,169.96158875449495,30.03841124550507,200.00000000000003
612,170.27607361963192,29.7239263803681,200.0
613,169.910458898147,30.089541101853,200.0
614,170.24725274725273,29.752747252747252,199.99999999999997
615,169.52094952094953,30.47905047905048,200.0
616,170.0098814229249,29.990118577075098,200.0
617,169.95330459770116,30.04669540229885,200.0
618,170.07749143989906,29.92250856010092,199.99999999999997
619,170.66666666666669,29.333333333333332,200.00000000000003
620,170.7683015989065,29.231698401093485,200.0
621,170.06426596775933,29.935734032240692,200.00000000000003
622,170.20408163265307,29.795918367346943,200.0
623,169.95486782720826,30.045132172791746,200.0
624,170.49043062200957,29.50956937799043,200.0
