steps,wild_median,mutant_median,total_counts
560,189.0,0.0,189.0
561,189.0,0.0,189.0
562,189.0,0.0,189.0
563,189.0,0.0,189.0
564,189.0,0.0,189.0
565,189.0,0.0,189.0
566,189.0,0.0,189.0
567,189.0,0.0,189.0
568,189.0,0.0,189.0
569,189.0,0.0,189.0
570,189.0,0.0,189.0
571,189.0,0.0,189.0
572,189.0,0.0,189.0
573,189.0,0.0,189.0
574,189.0,0.0,189.0
575,189.0,0.0,189.0
576,189.0,0.0,189.0
577,189.0,0.0,189.0
578,189.0,0.0,189.0
579,189.0,0.0,189.0
580,189.0,0.0,189.0
581,189.0,0.0,189.0
582,189.0,0.0,189.0
583,189.0,0.0,189.0
584,189.0,0.0,189.0
585,189.0,0.0,189.0
586,189.0,0.0,189.0
587,189.0,0.0,189.0
588,189.0,0.0,189.0
589,189.0,0.0,189.0
590,189.0,0.0,189.0
591,189.0,0.0,189.0
592,189.0,0.0,189.0
593,189.0,0.0,189.0
594,189.0,0.0,189.0
595,189.0,0.0,189.0
596,189.0,0.0,189.0
597,189.0,0.0,189.0
598,189.0,0.0,189.0
599,189.0,0.0,189.0
600,189.0,0.0,189.0
601,189.0,0.0,189.0
602,189.0,0.0,189.0
603,189.0,0.0,189.0
604,189.0,0.0,189.0
605,189.0,0.0,189.0
606,189.0,0.0,189.0
607,189.0,0.0,189.0
608,189.0,0.0,189.0
609,189.0,0.0,189.0
610,189.0,0.0,189.0
611,189.0,0.0,189.0
612,189.0,0.0,189.0
613,189.0,0.0,189.0
614,189.0,0.0,189.0
615,189.0,0.0,189.0
616,189.0,0.0,189.0
617,189.0,0.0,189.0
618,189.0,0.0,189.0
619,189.0,0.0,189.0
620,189.0,0.0,189.0
621,189.0,0.0,189.0
622,189.0,0.0,189.0
623,189.0,0.0,189.0
624,189.0,0.0,189.0
625,189.0,0.0,189.0
626,189.0,0.0,189.0
627,189.0,0.0,189.0
628,189.0,0.0,189.0
629,189.0,0.0,189.0
630,189.0,0.0,189.0
631,189.0,0.0,189.0
632,189.0,0.0,189.0
633,189.0,0.0,189.0
634,189.0,0.0,189.0
635,189.0,0.0,189.0
636,189.0,0.0,189.0
637,189.0,0.0,189.0
638,189.0,0.0,189.0
639,189.0,0.0,189.0
640,189.0,0.0,189.0
641,189.0,0.0,189.0
642,189.0,0.0,189.0
643,189.0,0.0,189.0
644,189.0,0.0,189.0
645,189.0,0.0,189.0
646,189.0,0.0,189.0
647,189.0,0.0,189.0
648,189.0,0.0,189.0
649,189.0,0.0,189.0
650,189.0,0.0,189.0
651,189.0,0.0,189.0
652,189.0,0.0,189.0
653,189.0,0.0,189.0
654,189.0,0.0,189.0
655,189.0,0.0,189.0
656,189.0,0.0,189.0
657,189.0,0.0,189.0
658,189.0,0.0,189.0
659,189.0,0.0,189.0
660,189.0,0.0,189.0
661,189.0,0.0,189.0
662,189.0,0.0,189.0
663,189.0,0.0,189.0
664,189.0,0.0,189.0
665,189.0,0.0,189.0
666,189.0,0.0,189.0
667,189.0,0.0,189.0
668,189.0,0.0,189.0
669,189.0,0.0,189.0
670,189.0,0.0,189.0
671,189.0,0.0,189.0
672,189.0,0.0,189.0
673,189.0,0.0,189.0
674,189.0,0.0,189.0
675,189.0,0.0,189.0
676,189.0,0.0,189.0
677,189.0,0.0,189.0
678,189.0,0.0,189.0
679,189.0,0.0,189.0
680,189.0,0.0,189.0
681,189.0,0.0,189.0
682,189.0,0.0,189.0
683,189.0,0.0,189.0
684,189.0,0.0,189.0
685,189.0,0.0,189.0
686,189.0,0.0,189.0
687,189.0,0.0,189.0
688,189.0,0.0,189.0
689,189.0,0.0,189.0
690,189.0,0.0,189.0
691,189.0,0.0,189.0
692,189.0,0.0,189.0
693,189.0,0.0,189.0
694,189.0,0.0,189.0
695,189.0,0.0,189.0
696,189.0,0.0,189.0
697,189.0,0.0,189.0
698,189.0,0.0,189.0
699,189.0,0.0,189.0
700,189.0,0.0,189.0
701,189.0,0.0,189.0
702,189.0,0.0,189.0
703,189.0,0.0,189.0
704,189.0,0.0,189.0
705,189.0,0.0,189.0
706,189.0,0.0,189.0
707,189.0,0.0,189.0
708,189.0,0.0,189.0
709,189.0,0.0,189.0
710,189.0,0.0,189.0
711,189.0,0.0,189.0
712,189.0,0.0,189.0
713,189.0,0.0,189.0
714,189.0,0.0,189.0
715,189.0,0.0,189.0
716,189.0,0.0,189.0
717,189.0,0.0,189.0
718,189.0,0.0,189.0
719,189.0,0.0,189.0
720,189.0,0.0,189.0
721,189.0,0.0,189.0
722,189.0,0.0,189.0
723,189.0,0.0,189.0
724,189.0,0.0,189.0
725,189.0,0.0,189.0
726,189.0,0.0,189.0
727,189.0,0.0,189.0
728,189.0,0.0,189.0
729,189.0,0.0,189.0
730,189.0,0.0,189.0
731,189.0,0.0,189.0
732,189.0,0.0,189.0
733,189.0,0.0,189.0
734,189.0,0.0,189.0
735,189.0,0.0,189.0
736,189.0,0.0,189.0
737,189.0,0.0,189.0
738,189.0,0.0,189.0
739,189.0,0.0,189.0
740,189.0,0.0,189.0
741,189.0,0.0,189.0
742,189.0,0.0,189.0
743,189.0,0.0,189.0
744,189.0,0.0,189.0
745,189.0,0.0,189.0
746,189.0,0.0,189.0
747,189.0,0.0,189.0
748,189.0,0.0,189.0
749,189.0,0.0,189.0
750,189.0,0.0,189.0
751,189.0,0.0,189.0
752,189.0,0.0,189.0
753,189.0,0.0,189.0
754,189.0,0.0,189.0
755,189.0,0.0,189.0
756,189.0,0.0,189.0
757,189.0,0.0,189.0
758,189.0,0.0,189.0
759,189.0,0.0,189.0
760,189.0,0.0,189.0
761,189.0,0.0,189.0
762,189.0,0.0,189.0
763,189.0,0.0,189.0
764,189.0,0.0,189.0
765,189.0,0.0,189.0
766,189.0,0.0,189.0
767,189.0,0.0,189.0
768,189.0,0.0,189.0
769,189.0,0.0,189.0
770,189.0,0.0,189.0
771,189.0,0.0,189.0
772,189.0,0.0,189.0
773,189.0,0.0,189.0
774,189.0,0.0,189.0
775,189.0,0.0,189.0
776,189.0,0.0,189.0
777,189.0,0.0,189.0
778,189.0,0.0,189.0
779,189.0,0.0,189.0
780,189.0,0.0,189.0
781,189.0,0.0,189.0
782,189.0,0.0,189.0
783,189.0,0.0,189.0
784,189.0,0.0,189.0
785,189.0,0.0,189.0
786,189.0,0.0,189.0
787,189.0,0.0,189.0
788,189.0,0.0,189.0
789,189.0,0.0,189.0
790,189.0,0.0,189.0
791,189.0,0.0,189.0
792,189.0,0.0,189.0
793,189.0,0.0,189.0
794,189.0,0.0,189.0
795,189.0,0.0,189.0
796,189.0,0.0,189.0
797,189.0,0.0,189.0
798,189.0,0.0,189.0
799,189.0,0.0,189.0
800,189.0,0.0,189.0
801,189.0,0.0,189.0
802,189.0,0.0,189.0
803,189.0,0.0,189.0
804,189.0,0.0,189.0
805,189.0,0.0,189.0
806,189.0,0.0,189.0
807,189.0,0.0,189.0
808,189.0,0.0,189.0
809,189.0,0.0,189.0
810,189.0,0.0,189.0
811,189.0,0.0,189.0
812,189.0,0.0,189.0
813,189.0,0.0,189.0
